country,country_code,year,will_accumulate_next_year,gold_share_pct,accumulation_streak,gold_yoy_change_pct,gold_share_yoy_change,gold_share_vs_world,country_share_of_world_gold_pct,usd_share_drawdown_pct,usd_share_yoy_change,accumulating_during_usd_decline,sanctions_score,geo_risk_score,un_alignment_score,global_usd_negative_pct,global_usd_positive_pct,world_gold_share_pct
Libya,LBY,2021,1,8.3,6,1.64,-0.6,-3.65,0.374,-12.32,-0.21,1,1,48.4,26.0,0.0,0.0,11.95
Libya,LBY,2022,1,7.84,7,0.13,-0.46,-5.09,0.3714,-12.77,-0.45,1,1,48.4,26.0,66.67,33.33,12.93
Libya,LBY,2023,1,10.52,8,35.48,2.68,-3.69,0.4371,-13.8,-1.03,1,1,48.4,26.0,20.0,0.0,14.21
Libya,LBY,2024,1,13.24,9,22.97,2.72,-4.2,0.455,-14.05,-0.25,1,1,48.4,26.0,40.0,40.0,17.44
Sri Lanka,LKA,2001,1,5.2,0,-23.5,-2.96,-5.9,0.0285,0.38,0.38,0,0,39.6,34.0,20.0,0.0,11.1
Sri Lanka,LKA,2002,0,4.35,1,5.04,-0.85,-7.2,0.0245,-4.02,-4.4,1,0,39.6,34.0,20.0,0.0,11.55
Sri Lanka,LKA,2003,1,2.95,0,-7.21,-1.4,-8.11,0.019,-5.68,-1.66,0,0,39.6,34.0,20.0,0.0,11.06
Sri Lanka,LKA,2004,1,3.31,1,5.97,0.36,-6.13,0.0195,-5.27,0.41,0,0,39.6,34.0,20.0,0.0,9.44
Sri Lanka,LKA,2005,1,3.12,2,17.12,-0.19,-6.37,0.0199,-4.62,0.65,0,0,39.6,34.0,20.0,0.0,9.49
Sri Lanka,LKA,2006,1,3.74,3,23.92,0.62,-5.78,0.0201,-5.66,-1.04,1,0,39.6,34.0,20.0,0.0,9.52
Sri Lanka,LKA,2007,1,3.95,4,31.15,0.21,-5.6,0.0204,-7.26,-1.6,1,0,39.6,34.0,20.0,0.0,9.55
Sri Lanka,LKA,2008,1,5.65,5,6.46,1.7,-3.5,0.0208,-6.98,0.28,0,0,39.6,34.0,20.0,0.0,9.15
Sri Lanka,LKA,2009,0,13.78,6,398.83,8.13,3.66,0.0806,-8.99,-2.01,1,0,39.6,34.0,20.0,0.0,10.12
Sri Lanka,LKA,2010,1,6.75,0,-34.16,-7.03,-5.0,0.0408,-9.34,-0.35,0,0,39.6,34.0,20.0,0.0,11.75
Sri Lanka,LKA,2011,1,7.29,1,1.16,0.54,-4.14,0.0374,-8.54,0.8,0,0,39.6,34.0,20.0,0.0,11.43
Sri Lanka,LKA,2012,1,10.26,2,48.35,2.97,-1.48,0.0502,-9.66,-1.12,1,0,39.6,34.0,20.0,0.0,11.74
Sri Lanka,LKA,2013,1,11.85,3,21.93,1.59,3.41,0.0828,-9.89,-0.23,1,0,39.6,34.0,20.0,0.0,8.44
Sri Lanka,LKA,2014,0,10.9,4,0.72,-0.95,2.27,0.0824,-5.99,3.9,0,0,39.6,34.0,20.0,0.0,8.63
Sri Lanka,LKA,2015,1,10.39,0,-15.24,-0.51,2.01,0.077,-5.39,0.6,0,0,39.6,34.0,0.0,33.33,8.38
Sri Lanka,LKA,2016,1,13.64,1,8.04,3.25,4.43,0.0767,-5.79,-0.4,1,0,39.6,34.0,0.0,0.0,9.21
Sri Lanka,LKA,2017,0,11.67,2,13.28,-1.97,1.83,0.0756,-8.41,-2.62,1,0,39.6,34.0,100.0,0.0,9.84
Sri Lanka,LKA,2018,1,11.86,0,-11.61,0.19,2.04,0.0671,-9.44,-1.03,0,0,39.6,34.0,50.0,50.0,9.82
Sri Lanka,LKA,2019,0,12.53,1,16.78,0.67,1.24,0.0648,-10.24,-0.8,1,0,39.6,34.0,66.67,0.0,11.29
Sri Lanka,LKA,2020,0,7.19,0,-57.5,-5.34,-5.73,0.022,-12.11,-1.87,0,0,39.6,34.0,0.0,66.67,12.92
Sri Lanka,LKA,2021,0,5.56,0,-57.16,-1.63,-6.39,0.0097,-12.32,-0.21,0,0,39.6,34.0,0.0,0.0,11.95
Sri Lanka,LKA,2022,1,1.44,0,-84.32,-4.12,-11.49,0.0015,-12.77,-0.45,0,0,39.6,34.0,66.67,33.33,12.93
Sri Lanka,LKA,2023,1,0.71,1,13.8,-0.73,-13.5,0.0015,-13.8,-1.03,1,0,39.6,34.0,20.0,0.0,14.21
Lithuania,LTU,2001,1,3.08,0,-2.89,-0.67,-8.02,0.0203,0.38,0.38,0,0,22.8,62.0,20.0,0.0,11.1
Lithuania,LTU,2002,1,2.64,1,14.34,-0.44,-8.91,0.019,-4.02,-4.4,1,0,22.8,62.0,20.0,0.0,11.55
Lithuania,LTU,2003,1,2.25,2,17.32,-0.39,-8.81,0.0187,-5.68,-1.66,1,0,22.8,62.0,20.0,0.0,11.06
Lithuania,LTU,2004,1,2.26,3,12.51,0.01,-7.18,0.0203,-5.27,0.41,0,0,22.8,62.0,20.0,0.0,9.44
Lithuania,LTU,2005,1,2.5,4,8.55,0.24,-6.99,0.0192,-4.62,0.65,0,0,22.8,62.0,20.0,0.0,9.49
Lithuania,LTU,2006,1,2.05,5,35.76,-0.45,-7.47,0.0213,-5.66,-1.04,1,0,22.8,62.0,20.0,0.0,9.52
Lithuania,LTU,2007,1,2.01,6,15.48,-0.04,-7.54,0.019,-7.26,-1.6,1,0,22.8,62.0,20.0,0.0,9.55
Lithuania,LTU,2008,1,2.52,7,25.66,0.51,-6.63,0.0229,-6.98,0.28,0,0,22.8,62.0,20.0,0.0,9.15
Lithuania,LTU,2009,1,3.07,8,11.69,0.55,-7.05,0.0199,-8.99,-2.01,1,0,22.8,62.0,20.0,0.0,10.12
Lithuania,LTU,2010,1,3.98,9,25.94,0.91,-7.77,0.0192,-9.34,-0.35,1,0,22.8,62.0,20.0,0.0,11.75
Lithuania,LTU,2011,1,3.49,10,28.34,-0.49,-7.94,0.0224,-8.54,0.8,0,0,22.8,62.0,20.0,0.0,11.43
Lithuania,LTU,2012,0,3.65,11,6.2,0.16,-8.09,0.0215,-9.66,-1.12,1,0,22.8,62.0,20.0,0.0,11.74
Lithuania,LTU,2013,0,2.79,0,-15.44,-0.86,-5.65,0.0246,-9.89,-0.23,0,0,22.8,62.0,20.0,0.0,8.44
Lithuania,LTU,2014,0,2.58,0,-10.26,-0.21,-6.05,0.0218,-5.99,3.9,0,0,22.8,62.0,20.0,0.0,8.63
Lithuania,LTU,2015,1,11.68,0,-8.4,9.1,3.3,0.022,-5.39,0.6,0,0,22.8,62.0,0.0,33.33,8.38
Lithuania,LTU,2016,1,8.24,1,7.82,-3.44,-0.97,0.0219,-5.79,-0.4,1,0,22.8,62.0,0.0,0.0,9.21
Lithuania,LTU,2017,1,5.45,2,0.51,-2.79,-4.39,0.0191,-8.41,-2.62,1,0,22.8,62.0,100.0,0.0,9.84
Lithuania,LTU,2018,1,4.15,3,0.9,-1.3,-5.67,0.0194,-9.44,-1.03,1,0,22.8,62.0,50.0,50.0,9.82
Lithuania,LTU,2019,1,5.6,4,9.78,1.45,-5.69,0.0176,-10.24,-0.8,1,0,22.8,62.0,66.67,0.0,11.29
Lithuania,LTU,2020,1,7.3,5,27.07,1.7,-5.62,0.0179,-12.11,-1.87,1,0,22.8,62.0,0.0,66.67,12.92
Lithuania,LTU,2021,1,6.1,6,1.64,-1.2,-5.85,0.0186,-12.32,-0.21,1,0,22.8,62.0,0.0,0.0,11.95
Lithuania,LTU,2022,1,6.32,7,0.13,0.22,-6.61,0.0185,-12.77,-0.45,1,0,22.8,62.0,66.67,33.33,12.93
Lithuania,LTU,2023,1,6.25,8,7.75,-0.07,-7.96,0.0173,-13.8,-1.03,1,0,22.8,62.0,20.0,0.0,14.21
Lithuania,LTU,2024,1,6.59,9,22.97,0.34,-10.85,0.018,-14.05,-0.25,1,0,22.8,62.0,40.0,40.0,17.44
Luxembourg,LUX,2001,1,16.59,0,-2.89,-4.81,5.49,0.0083,0.38,0.38,0,0,22.2,63.0,20.0,0.0,11.1
Luxembourg,LUX,2002,1,14.65,1,14.27,-1.94,3.1,0.0078,-4.02,-4.4,1,0,22.2,63.0,20.0,0.0,11.55
Luxembourg,LUX,2003,1,10.06,2,15.78,-4.59,-1.0,0.0075,-5.68,-1.66,1,0,22.2,63.0,20.0,0.0,11.06
Luxembourg,LUX,2004,1,9.8,3,11.25,-0.26,0.36,0.0081,-5.27,0.41,0,0,22.2,63.0,20.0,0.0,9.44
Luxembourg,LUX,2005,1,13.6,4,8.55,3.8,4.11,0.0077,-4.62,0.65,0,0,22.2,63.0,20.0,0.0,9.49
Luxembourg,LUX,2006,1,17.74,5,35.76,4.14,8.22,0.0085,-5.66,-1.04,1,0,22.2,63.0,20.0,0.0,9.52
Luxembourg,LUX,2007,1,30.06,6,15.17,12.32,20.51,0.0076,-7.26,-1.6,1,0,22.2,63.0,20.0,0.0,9.55
Luxembourg,LUX,2008,1,15.95,7,23.7,-14.11,6.8,0.0089,-6.98,0.28,0,0,22.2,63.0,20.0,0.0,9.15
Luxembourg,LUX,2009,1,9.68,8,9.99,-6.27,-0.44,0.0076,-8.99,-2.01,1,0,22.2,63.0,20.0,0.0,10.12
Luxembourg,LUX,2010,1,11.93,9,25.94,2.25,0.18,0.0074,-9.34,-0.35,1,0,22.2,63.0,20.0,0.0,11.75
Luxembourg,LUX,2011,1,10.91,10,28.34,-1.02,-0.52,0.0086,-8.54,0.8,0,0,22.2,63.0,20.0,0.0,11.43
Luxembourg,LUX,2012,0,12.09,11,6.2,1.18,0.35,0.0083,-9.66,-1.12,1,0,22.2,63.0,20.0,0.0,11.74
Luxembourg,LUX,2013,0,9.0,0,-15.44,-3.09,0.56,0.0095,-9.89,-0.23,0,0,22.2,63.0,20.0,0.0,8.44
Luxembourg,LUX,2014,0,10.05,0,-10.26,1.05,1.42,0.0084,-5.99,3.9,0,0,22.2,63.0,20.0,0.0,8.63
Luxembourg,LUX,2015,1,9.9,0,-8.4,-0.15,1.52,0.0085,-5.39,0.6,0,0,22.2,63.0,0.0,33.33,8.38
Luxembourg,LUX,2016,1,8.48,1,7.82,-1.42,-0.73,0.0084,-5.79,-0.4,1,0,22.2,63.0,0.0,0.0,9.21
Luxembourg,LUX,2017,1,10.63,2,0.51,2.15,0.79,0.0074,-8.41,-2.62,1,0,22.2,63.0,100.0,0.0,9.84
Luxembourg,LUX,2018,1,9.83,3,0.9,-0.8,0.01,0.0075,-9.44,-1.03,1,0,22.2,63.0,50.0,50.0,9.82
Luxembourg,LUX,2019,1,10.4,4,9.78,0.57,-0.89,0.0068,-10.24,-0.8,1,0,22.2,63.0,66.67,0.0,11.29
Luxembourg,LUX,2020,1,12.34,5,28.84,1.94,-0.58,0.007,-12.11,-1.87,1,0,22.2,63.0,0.0,66.67,12.92
Luxembourg,LUX,2021,1,4.49,6,0.24,-7.85,-7.46,0.0072,-12.32,-0.21,1,0,22.2,63.0,0.0,0.0,11.95
Luxembourg,LUX,2022,1,4.54,7,0.13,0.05,-8.39,0.0071,-12.77,-0.45,1,0,22.2,63.0,66.67,33.33,12.93
Luxembourg,LUX,2023,1,4.99,8,7.75,0.45,-9.22,0.0067,-13.8,-1.03,1,0,22.2,63.0,20.0,0.0,14.21
Luxembourg,LUX,2024,1,6.73,9,22.97,1.74,-10.71,0.0069,-14.05,-0.25,1,0,22.2,63.0,40.0,40.0,17.44
Latvia,LVA,2001,1,5.65,0,-2.89,-1.78,-5.45,0.0272,0.38,0.38,0,0,22.8,62.0,20.0,0.0,11.1
Latvia,LVA,2002,1,6.42,1,14.27,0.77,-5.13,0.0254,-4.02,-4.4,1,0,22.8,62.0,20.0,0.0,11.55
Latvia,LVA,2003,1,6.75,2,17.32,0.33,-4.31,0.025,-5.68,-1.66,1,0,22.8,62.0,20.0,0.0,11.06
Latvia,LVA,2004,1,5.39,3,12.75,-1.36,-4.05,0.0272,-5.27,0.41,0,0,22.8,62.0,20.0,0.0,9.44
Latvia,LVA,2005,1,5.41,4,8.59,0.02,-4.08,0.0258,-4.62,0.65,0,0,22.8,62.0,20.0,0.0,9.49
Latvia,LVA,2006,1,3.5,5,35.76,-1.91,-6.02,0.0285,-5.66,-1.04,1,0,22.8,62.0,20.0,0.0,9.52
Latvia,LVA,2007,1,3.6,6,15.17,0.1,-5.95,0.0254,-7.26,-1.6,1,0,22.8,62.0,20.0,0.0,9.55
Latvia,LVA,2008,1,4.12,7,25.39,0.52,-5.03,0.0305,-6.98,0.28,0,0,22.8,62.0,20.0,0.0,9.15
Latvia,LVA,2009,1,3.92,8,11.51,-0.2,-6.2,0.0264,-8.99,-2.01,1,0,22.8,62.0,20.0,0.0,10.12
Latvia,LVA,2010,1,4.6,9,25.94,0.68,-7.15,0.0256,-9.34,-0.35,1,0,22.8,62.0,20.0,0.0,11.75
Latvia,LVA,2011,1,5.97,10,28.34,1.37,-5.46,0.0297,-8.54,0.8,0,0,22.8,62.0,20.0,0.0,11.43
Latvia,LVA,2012,0,5.5,11,6.2,-0.47,-6.24,0.0286,-9.66,-1.12,1,0,22.8,62.0,20.0,0.0,11.74
Latvia,LVA,2013,0,3.79,0,-15.44,-1.71,-4.65,0.0327,-9.89,-0.23,0,0,22.8,62.0,20.0,0.0,8.44
Latvia,LVA,2014,0,7.96,0,-23.14,4.17,-0.67,0.0248,-5.99,3.9,0,0,22.8,62.0,20.0,0.0,8.63
Latvia,LVA,2015,1,6.55,0,-8.4,-1.41,-1.83,0.0251,-5.39,0.6,0,0,22.8,62.0,0.0,33.33,8.38
Latvia,LVA,2016,1,6.95,1,7.82,0.4,-2.26,0.0249,-5.79,-0.4,1,0,22.8,62.0,0.0,0.0,9.21
Latvia,LVA,2017,1,5.99,2,0.51,-0.96,-3.85,0.0218,-8.41,-2.62,1,0,22.8,62.0,100.0,0.0,9.84
Latvia,LVA,2018,1,6.25,3,0.9,0.26,-3.57,0.0221,-9.44,-1.03,1,0,22.8,62.0,50.0,50.0,9.82
Latvia,LVA,2019,1,7.24,4,9.78,0.99,-4.05,0.0201,-10.24,-0.8,1,0,22.8,62.0,66.67,0.0,11.29
Latvia,LVA,2020,1,7.65,5,27.67,0.41,-5.27,0.0204,-12.11,-1.87,1,0,22.8,62.0,0.0,66.67,12.92
Latvia,LVA,2021,1,7.09,6,1.64,-0.56,-4.86,0.0213,-12.32,-0.21,1,0,22.8,62.0,0.0,0.0,11.95
Latvia,LVA,2022,1,8.7,7,0.13,1.61,-4.23,0.0212,-12.77,-0.45,1,0,22.8,62.0,66.67,33.33,12.93
Latvia,LVA,2023,1,8.9,8,7.75,0.2,-5.31,0.0198,-13.8,-1.03,1,0,22.8,62.0,20.0,0.0,14.21
Latvia,LVA,2024,1,10.86,9,22.97,1.96,-6.58,0.0207,-14.05,-0.25,1,0,22.8,62.0,40.0,40.0,17.44
Morocco,MAR,2001,1,2.25,0,-2.89,-1.61,-8.85,0.0773,0.38,0.38,0,0,33.6,44.0,20.0,0.0,11.1
Morocco,MAR,2002,1,2.34,1,14.43,0.09,-9.21,0.0723,-4.02,-4.4,1,0,33.6,44.0,20.0,0.0,11.55
Morocco,MAR,2003,1,2.09,2,17.33,-0.25,-8.97,0.0711,-5.68,-1.66,1,0,33.6,44.0,20.0,0.0,11.06
Morocco,MAR,2004,1,1.86,3,12.75,-0.23,-7.58,0.0775,-5.27,0.41,0,0,33.6,44.0,20.0,0.0,9.44
Morocco,MAR,2005,1,2.19,4,8.55,0.33,-7.3,0.0733,-4.62,0.65,0,0,33.6,44.0,20.0,0.0,9.49
Morocco,MAR,2006,1,2.16,5,35.75,-0.03,-7.36,0.0812,-5.66,-1.04,1,0,33.6,44.0,20.0,0.0,9.52
Morocco,MAR,2007,1,2.39,6,15.17,0.23,-7.16,0.0724,-7.26,-1.6,1,0,33.6,44.0,20.0,0.0,9.55
Morocco,MAR,2008,1,2.71,7,25.39,0.32,-6.44,0.0868,-6.98,0.28,0,0,33.6,44.0,20.0,0.0,9.15
Morocco,MAR,2009,1,3.27,8,11.67,0.56,-6.85,0.0753,-8.99,-2.01,1,0,33.6,44.0,20.0,0.0,10.12
Morocco,MAR,2010,1,4.2,9,25.89,0.93,-7.55,0.0729,-9.34,-0.35,1,0,33.6,44.0,20.0,0.0,11.75
Morocco,MAR,2011,1,5.38,10,28.34,1.18,-6.05,0.0848,-8.54,0.8,0,0,33.6,44.0,20.0,0.0,11.43
Morocco,MAR,2012,0,6.88,11,6.2,1.5,-4.86,0.0815,-9.66,-1.12,1,0,33.6,44.0,20.0,0.0,11.74
Morocco,MAR,2013,0,4.54,0,-15.44,-2.34,-3.9,0.0932,-9.89,-0.23,0,0,33.6,44.0,20.0,0.0,8.44
Morocco,MAR,2014,0,4.22,0,-10.19,-0.32,-4.41,0.0827,-5.99,3.9,0,0,33.6,44.0,20.0,0.0,8.63
Morocco,MAR,2015,1,3.31,0,-8.28,-0.91,-5.07,0.0836,-5.39,0.6,0,0,33.6,44.0,0.0,33.33,8.38
Morocco,MAR,2016,1,3.24,1,7.85,-0.07,-5.97,0.0831,-5.79,-0.4,1,0,33.6,44.0,0.0,0.0,9.21
Morocco,MAR,2017,1,3.52,2,0.55,0.28,-6.32,0.0728,-8.41,-2.62,1,0,33.6,44.0,100.0,0.0,9.84
Morocco,MAR,2018,1,3.73,3,0.95,0.21,-6.09,0.0738,-9.44,-1.03,1,0,33.6,44.0,50.0,50.0,9.82
Morocco,MAR,2019,1,4.1,4,9.78,0.37,-7.19,0.067,-10.24,-0.8,1,0,33.6,44.0,66.67,0.0,11.29
Morocco,MAR,2020,1,3.74,5,27.07,-0.36,-9.18,0.0679,-12.11,-1.87,1,0,33.6,44.0,0.0,66.67,12.92
Morocco,MAR,2021,1,3.63,6,1.64,-0.11,-8.32,0.0709,-12.32,-0.21,1,0,33.6,44.0,0.0,0.0,11.95
Morocco,MAR,2022,1,3.99,7,0.13,0.36,-8.94,0.0704,-12.77,-0.45,1,0,33.6,44.0,66.67,33.33,12.93
Morocco,MAR,2023,1,4.04,8,7.75,0.05,-10.17,0.0659,-13.8,-1.03,1,0,33.6,44.0,20.0,0.0,14.21
Morocco,MAR,2024,1,5.0,9,22.97,0.96,-12.44,0.0686,-14.05,-0.25,1,0,33.6,44.0,40.0,40.0,17.44
Moldova,MDA,2011,1,0.02,1,inf,0.02,-11.41,0.0,-8.54,0.8,0,0,30.0,50.0,20.0,0.0,11.43
Moldova,MDA,2012,0,0.16,2,1039.65,0.14,-11.58,0.0003,-9.66,-1.12,1,0,30.0,50.0,20.0,0.0,11.74
Moldova,MDA,2013,1,0.1,0,-27.61,-0.06,-8.34,0.0003,-9.89,-0.23,0,0,30.0,50.0,20.0,0.0,8.44
Moldova,MDA,2014,0,0.13,1,0.12,0.03,-8.5,0.0003,-5.99,3.9,0,0,30.0,50.0,20.0,0.0,8.63
Moldova,MDA,2015,1,0.14,0,-12.11,0.01,-8.24,0.0003,-5.39,0.6,0,0,30.0,50.0,0.0,33.33,8.38
Moldova,MDA,2016,1,0.12,1,8.1,-0.02,-9.09,0.0003,-5.79,-0.4,1,0,30.0,50.0,0.0,0.0,9.21
Moldova,MDA,2017,0,0.11,2,13.14,-0.01,-9.73,0.0003,-8.41,-2.62,1,0,30.0,50.0,100.0,0.0,9.84
Moldova,MDA,2018,1,0.1,0,-1.15,-0.01,-9.72,0.0002,-9.44,-1.03,0,0,30.0,50.0,50.0,50.0,9.82
Moldova,MDA,2019,1,0.12,1,18.83,0.02,-11.17,0.0002,-10.24,-0.8,1,0,30.0,50.0,66.67,0.0,11.29
Moldova,MDA,2020,0,0.12,2,24.17,0.0,-12.8,0.0002,-12.11,-1.87,1,0,30.0,50.0,0.0,66.67,12.92
Moldova,MDA,2021,0,0.11,0,-3.75,-0.01,-11.84,0.0002,-12.32,-0.21,0,0,30.0,50.0,0.0,0.0,11.95
Moldova,MDA,2022,1,0.1,0,-0.43,-0.01,-12.83,0.0002,-12.77,-0.45,0,0,30.0,50.0,66.67,33.33,12.93
Moldova,MDA,2023,1,0.09,1,13.8,-0.01,-14.12,0.0002,-13.8,-1.03,1,0,30.0,50.0,20.0,0.0,14.21
Mexico,MEX,2001,1,0.14,0,-2.89,-0.05,-10.96,0.0252,0.38,0.38,0,0,34.8,42.0,20.0,0.0,11.1
Mexico,MEX,2002,0,0.15,1,11.04,0.01,-11.4,0.0229,-4.02,-4.4,1,0,34.8,42.0,20.0,0.0,11.55
Mexico,MEX,2003,0,0.12,0,-11.11,-0.03,-10.94,0.0171,-5.68,-1.66,0,0,34.8,42.0,20.0,0.0,11.06
Mexico,MEX,2004,0,0.1,0,-7.82,-0.02,-9.34,0.0152,-5.27,0.41,0,0,34.8,42.0,20.0,0.0,9.44
Mexico,MEX,2005,1,0.07,0,-15.63,-0.03,-9.42,0.0112,-4.62,0.65,0,0,34.8,42.0,20.0,0.0,9.49
Mexico,MEX,2006,1,0.08,1,15.92,0.01,-9.44,0.0106,-5.66,-1.04,1,0,34.8,42.0,20.0,0.0,9.52
Mexico,MEX,2007,1,0.11,2,47.81,0.03,-9.44,0.0121,-7.26,-1.6,1,0,34.8,42.0,20.0,0.0,9.55
Mexico,MEX,2008,1,0.18,3,111.28,0.07,-8.97,0.0245,-6.98,0.28,0,0,34.8,42.0,20.0,0.0,9.15
Mexico,MEX,2009,1,0.3,4,53.86,0.12,-9.82,0.0292,-8.99,-2.01,1,0,34.8,42.0,20.0,0.0,10.12
Mexico,MEX,2010,1,0.26,5,3.73,-0.04,-11.49,0.0233,-9.34,-0.35,1,0,34.8,42.0,20.0,0.0,11.75
Mexico,MEX,2011,1,3.5,6,1829.05,3.24,-7.93,0.4075,-8.54,0.8,0,0,34.8,42.0,20.0,0.0,11.43
Mexico,MEX,2012,0,3.99,7,24.78,0.49,-7.75,0.4602,-9.66,-1.12,1,0,34.8,42.0,20.0,0.0,11.74
Mexico,MEX,2013,0,2.65,0,-16.41,-1.34,-5.79,0.5207,-9.89,-0.23,0,0,34.8,42.0,20.0,0.0,8.44
Mexico,MEX,2014,0,2.43,0,-10.55,-0.22,-6.2,0.46,-5.99,3.9,0,0,34.8,42.0,20.0,0.0,8.63
Mexico,MEX,2015,1,2.33,0,-9.35,-0.1,-6.05,0.4596,-5.39,0.6,0,0,34.8,42.0,0.0,33.33,8.38
Mexico,MEX,2016,1,2.49,1,6.94,0.16,-6.72,0.453,-5.79,-0.4,1,0,34.8,42.0,0.0,0.0,9.21
Mexico,MEX,2017,1,2.86,2,0.32,0.37,-6.98,0.3957,-8.41,-2.62,1,0,34.8,42.0,100.0,0.0,9.84
Mexico,MEX,2018,1,2.8,3,0.73,-0.06,-7.02,0.4002,-9.44,-1.03,1,0,34.8,42.0,50.0,50.0,9.82
Mexico,MEX,2019,1,3.21,4,9.84,0.41,-8.08,0.3636,-10.24,-0.8,1,0,34.8,42.0,66.67,0.0,11.29
Mexico,MEX,2020,1,3.67,5,27.07,0.46,-9.25,0.3686,-12.11,-1.87,1,0,34.8,42.0,0.0,66.67,12.92
Mexico,MEX,2021,1,3.38,6,1.61,-0.29,-8.57,0.3848,-12.32,-0.21,1,0,34.8,42.0,0.0,0.0,11.95
Mexico,MEX,2022,1,3.48,7,0.12,0.1,-9.45,0.3822,-12.77,-0.45,1,0,34.8,42.0,66.67,33.33,12.93
Mexico,MEX,2023,1,3.72,8,7.85,0.24,-10.49,0.358,-13.8,-1.03,1,0,34.8,42.0,20.0,0.0,14.21
Mexico,MEX,2024,1,4.35,9,23.14,0.63,-13.09,0.3732,-14.05,-0.25,1,0,34.8,42.0,40.0,40.0,17.44
North Macedonia,MKD,2001,1,6.72,0,-2.89,0.02,-4.38,0.0212,0.38,0.38,0,0,24.0,60.0,20.0,0.0,11.1
North Macedonia,MKD,2002,0,8.6,1,16.64,1.88,-2.95,0.0202,-4.02,-4.4,1,0,24.0,60.0,20.0,0.0,11.55
North Macedonia,MKD,2003,1,3.97,0,-47.38,-4.63,-7.09,0.0089,-5.68,-1.66,0,0,24.0,60.0,20.0,0.0,11.06
North Macedonia,MKD,2004,1,8.72,1,150.47,4.75,-0.72,0.0216,-5.27,0.41,0,0,24.0,60.0,20.0,0.0,9.44
North Macedonia,MKD,2005,1,8.35,2,20.02,-0.37,-1.14,0.0226,-4.62,0.65,0,0,24.0,60.0,20.0,0.0,9.49
North Macedonia,MKD,2006,1,7.34,3,35.76,-1.01,-2.18,0.025,-5.66,-1.04,1,0,24.0,60.0,20.0,0.0,9.52
North Macedonia,MKD,2007,1,8.04,4,15.17,0.7,-1.51,0.0223,-7.26,-1.6,1,0,24.0,60.0,20.0,0.0,9.55
North Macedonia,MKD,2008,1,9.0,5,25.39,0.96,-0.15,0.0268,-6.98,0.28,0,0,24.0,60.0,20.0,0.0,9.15
North Macedonia,MKD,2009,1,10.37,6,11.51,1.37,0.25,0.0232,-8.99,-2.01,1,0,24.0,60.0,20.0,0.0,10.12
North Macedonia,MKD,2010,1,13.47,7,25.92,3.1,1.72,0.0225,-9.34,-0.35,1,0,24.0,60.0,20.0,0.0,11.75
North Macedonia,MKD,2011,1,12.6,8,29.05,-0.87,1.17,0.0262,-8.54,0.8,0,0,24.0,60.0,20.0,0.0,11.43
North Macedonia,MKD,2012,0,12.56,9,5.66,-0.04,0.82,0.0251,-9.66,-1.12,1,0,24.0,60.0,20.0,0.0,11.74
North Macedonia,MKD,2013,0,9.57,0,-15.44,-2.99,1.13,0.0287,-9.89,-0.23,0,0,24.0,60.0,20.0,0.0,8.44
North Macedonia,MKD,2014,0,8.9,0,-10.13,-0.67,0.27,0.0255,-5.99,3.9,0,0,24.0,60.0,20.0,0.0,8.63
North Macedonia,MKD,2015,1,9.39,0,-8.32,0.49,1.01,0.0258,-5.39,0.6,0,0,24.0,60.0,0.0,33.33,8.38
North Macedonia,MKD,2016,1,9.21,1,8.96,-0.18,0.0,0.0259,-5.79,-0.4,1,0,24.0,60.0,0.0,0.0,9.21
North Macedonia,MKD,2017,1,10.25,2,0.65,1.04,0.41,0.0227,-8.41,-2.62,1,0,24.0,60.0,100.0,0.0,9.84
North Macedonia,MKD,2018,1,8.65,3,0.94,-1.6,-1.17,0.023,-9.44,-1.03,1,0,24.0,60.0,50.0,50.0,9.82
North Macedonia,MKD,2019,1,9.25,4,9.9,0.6,-2.04,0.0209,-10.24,-0.8,1,0,24.0,60.0,66.67,0.0,11.29
North Macedonia,MKD,2020,1,10.15,5,26.92,0.9,-2.77,0.0212,-12.11,-1.87,1,0,24.0,60.0,0.0,66.67,12.92
North Macedonia,MKD,2021,1,9.76,6,1.64,-0.39,-2.19,0.0221,-12.32,-0.21,1,0,24.0,60.0,0.0,0.0,11.95
North Macedonia,MKD,2022,1,9.74,7,0.13,-0.02,-3.19,0.0219,-12.77,-0.45,1,0,24.0,60.0,66.67,33.33,12.93
North Macedonia,MKD,2023,1,9.11,8,7.8,-0.63,-5.1,0.0205,-13.8,-1.03,1,0,24.0,60.0,20.0,0.0,14.21
North Macedonia,MKD,2024,1,11.01,9,22.97,1.9,-6.43,0.0214,-14.05,-0.25,1,0,24.0,60.0,40.0,40.0,17.44
Malta,MLT,2001,0,0.08,1,25.93,0.01,-11.02,0.0006,0.38,0.38,0,0,50.0,50.0,20.0,0.0,11.1
Malta,MLT,2002,1,0.06,0,-11.77,-0.02,-11.49,0.0004,-4.02,-4.4,0,0,50.0,50.0,20.0,0.0,11.55
Malta,MLT,2003,1,0.05,1,21.7,-0.01,-11.01,0.0004,-5.68,-1.66,1,0,50.0,50.0,20.0,0.0,11.06
Malta,MLT,2004,1,0.06,2,18.03,0.01,-9.38,0.0005,-5.27,0.41,0,0,50.0,50.0,20.0,0.0,9.44
Malta,MLT,2005,1,0.08,3,17.12,0.02,-9.41,0.0005,-4.62,0.65,0,0,50.0,50.0,20.0,0.0,9.49
