Country,ISO3,Year,Region,Gold Value (USD bn),Gold Share of Reserves (%),Gold YoY Change (USD bn),Gold YoY Change (%),Gold Share YoY Change (pp),Is Accumulating,Accumulation Streak (yrs),Gold Rank,Total Reserves (USD bn),USD Share of Global Reserves (%),USD Share Drawdown from 2000 (pp),World Gold Reserves (USD bn),World Gold Share (%),Gold Share vs World Avg (pp),Accumulating During USD Decline,Country Share of World Gold (%),UN Alignment with US (score),UN Divergence Score,Sanctions Severity (0-3),Under Sanctions,Geopolitical Bloc,Geo Risk Score,Geo Risk Tier,US GDP Share of World (%)
Argentina,ARG,2016,Latin America & Caribbean,2.09,5.44,-0.01,-0.61,-2.8,0,0,42,38.41,65.34,-5.79,1069.14,9.21,-3.77,0,0.2,36.0,64.0,0,0,neutral,38.4,medium,24.33
Argentina,ARG,2017,Latin America & Caribbean,2.28,4.13,0.19,9.2,-1.31,1,1,42,55.31,62.72,-8.41,1228.03,9.84,-5.71,1,0.19,36.0,64.0,0,0,neutral,38.4,medium,23.8
Argentina,ARG,2018,Latin America & Caribbean,2.26,3.41,-0.03,-1.14,-0.72,0,0,41,66.22,61.69,-9.44,1222.92,9.82,-6.41,0,0.18,36.0,64.0,0,0,neutral,38.4,medium,23.59
Argentina,ARG,2019,Latin America & Caribbean,2.69,5.99,0.43,19.07,2.58,1,1,40,44.88,60.89,-10.24,1478.38,11.29,-5.3,1,0.18,36.0,64.0,0,0,neutral,38.4,medium,24.16
Argentina,ARG,2020,Latin America & Caribbean,3.75,9.53,1.07,39.65,3.54,1,2,40,39.4,59.02,-12.11,1853.18,12.92,-3.39,1,0.2,36.0,64.0,0,0,neutral,38.4,medium,24.51
Argentina,ARG,2021,Latin America & Caribbean,3.21,8.08,-0.55,-14.62,-1.45,0,0,45,39.65,58.81,-12.32,1803.62,11.95,-3.87,0,0.18,36.0,64.0,0,0,neutral,38.4,medium,23.76
Argentina,ARG,2022,Latin America & Caribbean,3.6,8.03,0.39,12.24,-0.05,1,1,44,44.8,58.36,-12.77,1818.29,12.93,-4.9,1,0.2,36.0,64.0,0,0,neutral,38.4,medium,25.04
Argentina,ARG,2023,Latin America & Caribbean,4.09,17.74,0.5,13.8,9.71,1,2,45,23.08,57.33,-13.8,2093.45,14.21,3.53,1,0.2,36.0,64.0,0,0,neutral,38.4,medium,25.57
Argentina,ARG,2024,Latin America & Caribbean,5.18,17.52,1.09,26.51,-0.22,1,3,44,29.56,57.08,-14.05,2472.95,17.44,0.08,1,0.21,36.0,64.0,0,0,neutral,38.4,medium,25.91
Armenia,ARM,2000,Europe & Central Asia,0.01,3.9,,,,0,0,93,0.31,71.13,0.0,248.74,11.71,-7.81,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,30.24
Armenia,ARM,2001,Europe & Central Asia,0.01,3.77,0.0,1.42,-0.13,1,1,93,0.33,71.51,0.38,247.91,11.1,-7.33,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,31.41
Armenia,ARM,2002,Europe & Central Asia,0.02,3.57,0.0,23.96,-0.2,1,2,92,0.43,67.11,-4.02,303.33,11.55,-7.98,1,0.01,42.0,58.0,0,0,neutral,34.8,medium,31.23
Armenia,ARM,2003,Europe & Central Asia,0.0,0.0,-0.02,-100.0,-3.57,0,0,115,0.5,65.45,-5.68,361.79,11.06,-11.06,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,29.19
Armenia,ARM,2004,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,0.55,65.86,-5.27,374.09,9.44,-9.44,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,27.62
Armenia,ARM,2005,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,0.67,66.51,-4.62,429.3,9.49,-9.49,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,27.22
Armenia,ARM,2006,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,112,1.07,65.47,-5.66,526.68,9.52,-9.52,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,26.61
Armenia,ARM,2007,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,1.66,63.87,-7.26,680.26,9.55,-9.55,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,24.73
Armenia,ARM,2008,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,1.41,64.15,-6.98,711.3,9.15,-9.15,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,22.97
Armenia,ARM,2009,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,112,2.0,62.14,-8.99,915.21,10.12,-10.12,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,23.74
Armenia,ARM,2010,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,1.87,61.79,-9.34,1190.23,11.75,-11.75,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,22.52
Armenia,ARM,2011,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,114,1.93,62.59,-8.54,1314.14,11.43,-11.43,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,20.99
Armenia,ARM,2012,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,1.8,61.47,-9.66,1451.79,11.74,-11.74,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,21.4
Armenia,ARM,2013,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,116,2.25,61.24,-9.89,1072.69,8.44,-8.44,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,21.58
Armenia,ARM,2014,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,1.49,65.14,-5.99,1086.14,8.63,-8.63,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,21.92
Armenia,ARM,2015,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,116,1.78,65.74,-5.39,985.55,8.38,-8.38,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,24.08
Armenia,ARM,2016,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,2.2,65.34,-5.79,1069.14,9.21,-9.21,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,24.33
Armenia,ARM,2017,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,2.31,62.72,-8.41,1228.03,9.84,-9.84,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,23.8
Armenia,ARM,2018,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,2.26,61.69,-9.44,1222.92,9.82,-9.82,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,23.59
Armenia,ARM,2019,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,2.85,60.89,-10.24,1478.38,11.29,-11.29,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,24.16
Armenia,ARM,2020,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,109,2.62,59.02,-12.11,1853.18,12.92,-12.92,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,24.51
Armenia,ARM,2021,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,109,3.23,58.81,-12.32,1803.62,11.95,-11.95,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,23.76
Armenia,ARM,2022,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,110,4.11,58.36,-12.77,1818.29,12.93,-12.93,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,25.04
Armenia,ARM,2023,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,108,3.61,57.33,-13.8,2093.45,14.21,-14.21,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,25.57
Armenia,ARM,2024,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,97,3.69,57.08,-14.05,2472.95,17.44,-17.44,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,25.91
Antigua and Barbuda,ATG,2000,Other,0.0,0.0,,,,0,0,119,0.06,71.13,0.0,248.74,11.71,-11.71,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,30.24
Antigua and Barbuda,ATG,2001,Other,0.0,0.0,0.0,,0.0,0,0,119,0.08,71.51,0.38,247.91,11.1,-11.1,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,31.41
Antigua and Barbuda,ATG,2002,Other,0.0,0.0,0.0,,0.0,0,0,118,0.09,67.11,-4.02,303.33,11.55,-11.55,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,31.23
Antigua and Barbuda,ATG,2003,Other,0.0,0.0,0.0,,0.0,0,0,115,0.11,65.45,-5.68,361.79,11.06,-11.06,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,29.19
Antigua and Barbuda,ATG,2004,Other,0.0,0.0,0.0,,0.0,0,0,113,0.12,65.86,-5.27,374.09,9.44,-9.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,27.62
Antigua and Barbuda,ATG,2005,Other,0.0,0.0,0.0,,0.0,0,0,111,0.13,66.51,-4.62,429.3,9.49,-9.49,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,27.22
Antigua and Barbuda,ATG,2006,Other,0.0,0.0,0.0,,0.0,0,0,112,0.14,65.47,-5.66,526.68,9.52,-9.52,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,26.61
Antigua and Barbuda,ATG,2007,Other,0.0,0.0,0.0,,0.0,0,0,113,0.14,63.87,-7.26,680.26,9.55,-9.55,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.73
Antigua and Barbuda,ATG,2008,Other,0.0,0.0,0.0,,0.0,0,0,115,0.14,64.15,-6.98,711.3,9.15,-9.15,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.97
Antigua and Barbuda,ATG,2009,Other,0.0,0.0,0.0,,0.0,0,0,112,0.13,62.14,-8.99,915.21,10.12,-10.12,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.74
Antigua and Barbuda,ATG,2010,Other,0.0,0.0,0.0,,0.0,0,0,111,0.14,61.79,-9.34,1190.23,11.75,-11.75,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.52
Antigua and Barbuda,ATG,2011,Other,0.0,0.0,0.0,,0.0,0,0,114,0.15,62.59,-8.54,1314.14,11.43,-11.43,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,20.99
Antigua and Barbuda,ATG,2012,Other,0.0,0.0,0.0,,0.0,0,0,115,0.16,61.47,-9.66,1451.79,11.74,-11.74,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.4
Antigua and Barbuda,ATG,2013,Other,0.0,0.0,0.0,,0.0,0,0,116,0.2,61.24,-9.89,1072.69,8.44,-8.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.58
Antigua and Barbuda,ATG,2014,Other,0.0,0.0,0.0,,0.0,0,0,115,0.3,65.14,-5.99,1086.14,8.63,-8.63,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.92
Antigua and Barbuda,ATG,2015,Other,0.0,0.0,0.0,,0.0,0,0,116,0.36,65.74,-5.39,985.55,8.38,-8.38,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.08
Antigua and Barbuda,ATG,2016,Other,0.0,0.0,0.0,,0.0,0,0,113,0.33,65.34,-5.79,1069.14,9.21,-9.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.33
Antigua and Barbuda,ATG,2017,Other,0.0,0.0,0.0,,0.0,0,0,113,0.31,62.72,-8.41,1228.03,9.84,-9.84,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.8
Antigua and Barbuda,ATG,2018,Other,0.0,0.0,0.0,,0.0,0,0,111,0.33,61.69,-9.44,1222.92,9.82,-9.82,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.59
Antigua and Barbuda,ATG,2019,Other,0.0,0.0,0.0,,0.0,0,0,111,0.28,60.89,-10.24,1478.38,11.29,-11.29,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.16
Antigua and Barbuda,ATG,2020,Other,0.0,0.0,0.0,,0.0,0,0,109,0.22,59.02,-12.11,1853.18,12.92,-12.92,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.51
Antigua and Barbuda,ATG,2021,Other,0.0,0.0,0.0,,0.0,0,0,109,0.37,58.81,-12.32,1803.62,11.95,-11.95,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.76
Antigua and Barbuda,ATG,2022,Other,0.0,0.0,0.0,,0.0,0,0,110,0.4,58.36,-12.77,1818.29,12.93,-12.93,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.04
Antigua and Barbuda,ATG,2023,Other,0.0,0.0,0.0,,0.0,0,0,108,0.36,57.33,-13.8,2093.45,14.21,-14.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.57
Antigua and Barbuda,ATG,2024,Other,0.0,0.0,0.0,,0.0,0,0,97,0.36,57.08,-14.05,2472.95,17.44,-17.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.91
Australia,AUS,2000,East Asia & Pacific,0.7,3.74,,,,0,0,30,18.82,71.13,0.0,248.74,11.71,-7.97,0,0.28,76.0,24.0,0,0,US_allied,14.4,low,30.24
Australia,AUS,2001,East Asia & Pacific,0.71,3.8,0.01,0.75,0.06,1,1,30,18.66,71.51,0.38,247.91,11.1,-7.3,0,0.29,76.0,24.0,0,0,US_allied,14.4,low,31.41
Australia,AUS,2002,East Asia & Pacific,0.88,4.07,0.17,23.96,0.27,1,2,30,21.57,67.11,-4.02,303.33,11.55,-7.48,1,0.29,76.0,24.0,0,0,US_allied,14.4,low,31.23
Australia,AUS,2003,East Asia & Pacific,1.07,3.22,0.19,21.74,-0.85,1,3,31,33.26,65.45,-5.68,361.79,11.06,-7.84,1,0.3,76.0,24.0,0,0,US_allied,14.4,low,29.19
Australia,AUS,2004,East Asia & Pacific,1.12,3.04,0.05,5.01,-0.18,1,4,31,36.93,65.86,-5.27,374.09,9.44,-6.4,0,0.3,76.0,24.0,0,0,US_allied,14.4,low,27.62
Australia,AUS,2005,East Asia & Pacific,1.32,3.04,0.19,17.17,0.0,1,5,31,43.26,66.51,-4.62,429.3,9.49,-6.45,0,0.31,76.0,24.0,0,0,US_allied,14.4,low,27.22
Australia,AUS,2006,East Asia & Pacific,1.63,2.96,0.31,23.92,-0.08,1,6,30,55.08,65.47,-5.66,526.68,9.52,-6.56,1,0.31,76.0,24.0,0,0,US_allied,14.4,low,26.61
Australia,AUS,2007,East Asia & Pacific,2.14,7.95,0.51,31.21,4.99,1,7,30,26.91,63.87,-7.26,680.26,9.55,-1.6,1,0.31,76.0,24.0,0,0,US_allied,14.4,low,24.73
Australia,AUS,2008,East Asia & Pacific,2.23,6.78,0.09,4.36,-1.17,1,8,30,32.92,64.15,-6.98,711.3,9.15,-2.37,0,0.31,76.0,24.0,0,0,US_allied,14.4,low,22.97
Australia,AUS,2009,East Asia & Pacific,2.79,6.69,0.56,25.05,-0.09,1,9,30,41.74,62.14,-8.99,915.21,10.12,-3.43,1,0.31,76.0,24.0,0,0,US_allied,14.4,low,23.74
Australia,AUS,2010,East Asia & Pacific,3.61,8.54,0.82,29.24,1.85,1,10,30,42.27,61.79,-9.34,1190.23,11.75,-3.21,1,0.3,76.0,24.0,0,0,US_allied,14.4,low,22.52
Australia,AUS,2011,East Asia & Pacific,3.93,8.41,0.32,8.93,-0.13,1,11,32,46.71,62.59,-8.54,1314.14,11.43,-3.02,0,0.3,76.0,24.0,0,0,US_allied,14.4,low,20.99
Australia,AUS,2012,East Asia & Pacific,4.27,8.69,0.34,8.69,0.28,1,12,33,49.14,61.47,-9.66,1451.79,11.74,-3.05,1,0.29,76.0,24.0,0,0,US_allied,14.4,low,21.4
Australia,AUS,2013,East Asia & Pacific,3.09,5.85,-1.18,-27.61,-2.84,0,0,34,52.84,61.24,-9.89,1072.69,8.44,-2.59,0,0.29,76.0,24.0,0,0,US_allied,14.4,low,21.58
Australia,AUS,2014,East Asia & Pacific,3.1,5.74,0.0,0.12,-0.11,1,1,35,53.91,65.14,-5.99,1086.14,8.63,-2.89,0,0.29,76.0,24.0,0,0,US_allied,14.4,low,21.92
Australia,AUS,2015,East Asia & Pacific,2.65,5.84,-0.44,-14.31,0.1,0,0,37,45.41,65.74,-5.39,985.55,8.38,-2.54,0,0.27,76.0,24.0,0,0,US_allied,14.4,low,24.08
Australia,AUS,2016,East Asia & Pacific,2.68,5.11,0.03,1.15,-0.73,1,1,38,52.48,65.34,-5.79,1069.14,9.21,-4.1,1,0.25,76.0,24.0,0,0,US_allied,14.4,low,24.33
Australia,AUS,2017,East Asia & Pacific,3.04,4.62,0.35,13.14,-0.49,1,2,38,65.65,62.72,-8.41,1228.03,9.84,-5.22,1,0.25,76.0,24.0,0,0,US_allied,14.4,low,23.8
Australia,AUS,2018,East Asia & Pacific,2.83,5.25,-0.2,-6.72,0.63,0,0,37,53.91,61.69,-9.44,1222.92,9.82,-4.57,0,0.23,76.0,24.0,0,0,US_allied,14.4,low,23.59
Australia,AUS,2019,East Asia & Pacific,2.39,4.12,-0.44,-15.58,-1.13,0,0,42,57.99,60.89,-10.24,1478.38,11.29,-7.17,0,0.16,76.0,24.0,0,0,US_allied,14.4,low,24.16
Australia,AUS,2020,East Asia & Pacific,3.39,7.97,1.0,41.89,3.85,1,1,44,42.54,59.02,-12.11,1853.18,12.92,-4.95,1,0.18,76.0,24.0,0,0,US_allied,14.4,low,24.51
Australia,AUS,2021,East Asia & Pacific,4.09,7.06,0.7,20.49,-0.91,1,2,39,57.88,58.81,-12.32,1803.62,11.95,-4.89,1,0.23,76.0,24.0,0,0,US_allied,14.4,low,23.76
Australia,AUS,2022,East Asia & Pacific,3.32,5.85,-0.77,-18.87,-1.21,0,0,45,56.7,58.36,-12.77,1818.29,12.93,-7.08,0,0.18,76.0,24.0,0,0,US_allied,14.4,low,25.04
Australia,AUS,2023,East Asia & Pacific,5.1,8.26,1.78,53.72,2.41,1,1,40,61.7,57.33,-13.8,2093.45,14.21,-5.95,1,0.24,76.0,24.0,0,0,US_allied,14.4,low,25.57
Australia,AUS,2024,East Asia & Pacific,5.95,9.85,0.85,16.68,1.59,1,2,41,60.4,57.08,-14.05,2472.95,17.44,-7.59,1,0.24,76.0,24.0,0,0,US_allied,14.4,low,25.91
Austria,AUT,2000,Europe & Central Asia,3.33,18.87,,,,0,0,13,17.65,71.13,0.0,248.74,11.71,7.16,0,1.34,59.0,41.0,0,0,neutral,24.6,low,30.24
Austria,AUT,2001,Europe & Central Asia,3.09,19.8,-0.24,-7.26,0.93,0,0,14,15.6,71.51,0.38,247.91,11.1,8.7,0,1.25,59.0,41.0,0,0,neutral,24.6,low,31.41
Austria,AUT,2002,Europe & Central Asia,3.5,26.54,0.41,13.26,6.74,1,1,14,13.18,67.11,-4.02,303.33,11.55,14.99,1,1.15,59.0,41.0,0,0,neutral,24.6,low,31.23
Austria,AUT,2003,Europe & Central Asia,4.26,33.46,0.76,21.74,6.92,1,2,14,12.73,65.45,-5.68,361.79,11.06,22.4,1,1.18,59.0,41.0,0,0,neutral,24.6,low,29.19
Austria,AUT,2004,Europe & Central Asia,4.33,35.53,0.07,1.66,2.07,1,3,15,12.19,65.86,-5.27,374.09,9.44,26.09,0,1.16,59.0,41.0,0,0,neutral,24.6,low,27.62
Austria,AUT,2005,Europe & Central Asia,4.99,42.18,0.66,15.22,6.65,1,4,15,11.83,66.51,-4.62,429.3,9.49,32.69,0,1.16,59.0,41.0,0,0,neutral,24.6,low,27.22
Austria,AUT,2006,Europe & Central Asia,5.9,45.71,0.91,18.29,3.53,1,5,15,12.91,65.47,-5.66,526.68,9.52,36.19,1,1.12,59.0,41.0,0,0,neutral,24.6,low,26.61
Austria,AUT,2007,Europe & Central Asia,7.51,41.25,1.6,27.18,-4.46,1,6,16,18.19,63.87,-7.26,680.26,9.55,31.7,1,1.1,59.0,41.0,0,0,neutral,24.6,low,24.73
Austria,AUT,2008,Europe & Central Asia,7.83,46.77,0.32,4.32,5.52,1,7,17,16.74,64.15,-6.98,711.3,9.15,37.62,0,1.1,59.0,41.0,0,0,neutral,24.6,low,22.97
Austria,AUT,2009,Europe & Central Asia,9.79,54.68,1.96,25.04,7.91,1,8,17,17.9,62.14,-8.99,915.21,10.12,44.56,1,1.07,59.0,41.0,0,0,neutral,24.6,low,23.74
Austria,AUT,2010,Europe & Central Asia,12.65,56.89,2.86,29.24,2.21,1,9,17,22.24,61.79,-9.34,1190.23,11.75,45.14,1,1.06,59.0,41.0,0,0,neutral,24.6,low,22.52
Austria,AUT,2011,Europe & Central Asia,13.78,55.64,1.13,8.93,-1.25,1,10,17,24.77,62.59,-8.54,1314.14,11.43,44.21,0,1.05,59.0,41.0,0,0,neutral,24.6,low,20.99
Austria,AUT,2012,Europe & Central Asia,14.98,55.05,1.2,8.69,-0.59,1,11,18,27.21,61.47,-9.66,1451.79,11.74,43.31,1,1.03,59.0,41.0,0,0,neutral,24.6,low,21.4
Austria,AUT,2013,Europe & Central Asia,10.84,46.5,-4.14,-27.61,-8.55,0,0,18,23.32,61.24,-9.89,1072.69,8.44,38.06,0,1.01,59.0,41.0,0,0,neutral,24.6,low,21.58
Austria,AUT,2014,Europe & Central Asia,10.86,43.42,0.01,0.12,-3.08,1,1,18,25.0,65.14,-5.99,1086.14,8.63,34.79,0,1.0,59.0,41.0,0,0,neutral,24.6,low,21.92
Austria,AUT,2015,Europe & Central Asia,9.54,42.91,-1.31,-12.11,-0.51,0,0,18,22.24,65.74,-5.39,985.55,8.38,34.53,0,0.97,59.0,41.0,0,0,neutral,24.6,low,24.08
Austria,AUT,2016,Europe & Central Asia,10.32,44.36,0.77,8.1,1.45,1,1,18,23.26,65.34,-5.79,1069.14,9.21,35.15,1,0.96,59.0,41.0,0,0,neutral,24.6,low,24.33
Austria,AUT,2017,Europe & Central Asia,11.67,54.12,1.36,13.14,9.76,1,2,19,21.57,62.72,-8.41,1228.03,9.84,44.28,1,0.95,59.0,41.0,0,0,neutral,24.6,low,23.8
Austria,AUT,2018,Europe & Central Asia,11.54,49.75,-0.13,-1.15,-4.37,0,0,19,23.19,61.69,-9.44,1222.92,9.82,39.93,0,0.94,59.0,41.0,0,0,neutral,24.6,low,23.59
Austria,AUT,2019,Europe & Central Asia,13.71,58.05,2.17,18.83,8.3,1,1,19,23.62,60.89,-10.24,1478.38,11.29,46.76,1,0.93,59.0,41.0,0,0,neutral,24.6,low,24.16
Austria,AUT,2020,Europe & Central Asia,17.02,55.93,3.31,24.17,-2.12,1,2,19,30.44,59.02,-12.11,1853.18,12.92,43.01,1,0.92,59.0,41.0,0,0,neutral,24.6,low,24.51
Austria,AUT,2021,Europe & Central Asia,16.38,48.25,-0.64,-3.75,-7.68,0,0,19,33.96,58.81,-12.32,1803.62,11.95,36.3,0,0.91,59.0,41.0,0,0,neutral,24.6,low,23.76
Austria,AUT,2022,Europe & Central Asia,16.31,49.32,-0.07,-0.43,1.07,0,0,19,33.08,58.36,-12.77,1818.29,12.93,36.39,0,0.9,59.0,41.0,0,0,neutral,24.6,low,25.04
Austria,AUT,2023,Europe & Central Asia,18.57,59.48,2.25,13.8,10.16,1,1,20,31.21,57.33,-13.8,2093.45,14.21,45.27,1,0.89,59.0,41.0,0,0,neutral,24.6,low,25.57
Austria,AUT,2024,Europe & Central Asia,23.49,66.34,4.92,26.51,6.86,1,2,19,35.41,57.08,-14.05,2472.95,17.44,48.9,1,0.95,59.0,41.0,0,0,neutral,24.6,low,25.91
Azerbaijan,AZE,2000,Europe & Central Asia,0.0,0.0,,,,0,0,119,0.68,71.13,0.0,248.74,11.71,-11.71,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,30.24
Azerbaijan,AZE,2001,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,119,0.72,71.51,0.38,247.91,11.1,-11.1,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,31.41
Azerbaijan,AZE,2002,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,118,0.72,67.11,-4.02,303.33,11.55,-11.55,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,31.23
Azerbaijan,AZE,2003,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,0.8,65.45,-5.68,361.79,11.06,-11.06,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,29.19
Azerbaijan,AZE,2004,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,1.08,65.86,-5.27,374.09,9.44,-9.44,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,27.62
Azerbaijan,AZE,2005,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,1.18,66.51,-4.62,429.3,9.49,-9.49,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,27.22
Azerbaijan,AZE,2006,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,112,2.5,65.47,-5.66,526.68,9.52,-9.52,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,26.61
Azerbaijan,AZE,2007,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,4.27,63.87,-7.26,680.26,9.55,-9.55,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,24.73
Azerbaijan,AZE,2008,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,6.47,64.15,-6.98,711.3,9.15,-9.15,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,22.97
Azerbaijan,AZE,2009,Europe & Central Asia,0.0,0.0,0.0,inf,0.0,1,1,110,5.36,62.14,-8.99,915.21,10.12,-10.12,1,0.0,40.0,60.0,0,0,neutral,36.0,medium,23.74
Azerbaijan,AZE,2010,Europe & Central Asia,0.0,0.0,0.0,29.24,0.0,1,2,109,6.41,61.79,-9.34,1190.23,11.75,-11.75,1,0.0,40.0,60.0,0,0,neutral,36.0,medium,22.52
Azerbaijan,AZE,2011,Europe & Central Asia,0.0,0.0,0.0,8.93,0.0,1,3,112,10.27,62.59,-8.54,1314.14,11.43,-11.43,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,20.99
Azerbaijan,AZE,2012,Europe & Central Asia,0.0,0.0,0.0,8.69,0.0,1,4,113,11.28,61.47,-9.66,1451.79,11.74,-11.74,1,0.0,40.0,60.0,0,0,neutral,36.0,medium,21.4
Azerbaijan,AZE,2013,Europe & Central Asia,0.78,5.11,0.78,724337.87,5.11,1,5,56,15.18,61.24,-9.89,1072.69,8.44,-3.33,1,0.07,40.0,60.0,0,0,neutral,36.0,medium,21.58
Azerbaijan,AZE,2014,Europe & Central Asia,1.17,7.5,0.39,50.93,2.39,1,6,50,15.6,65.14,-5.99,1086.14,8.63,-1.13,0,0.11,40.0,60.0,0,0,neutral,36.0,medium,21.92
Azerbaijan,AZE,2015,Europe & Central Asia,1.03,14.54,-0.14,-12.11,7.04,0,0,51,7.07,65.74,-5.39,985.55,8.38,6.16,0,0.1,40.0,60.0,0,0,neutral,36.0,medium,24.08
Azerbaijan,AZE,2016,Europe & Central Asia,0.74,11.01,-0.29,-28.28,-3.53,0,0,57,6.7,65.34,-5.79,1069.14,9.21,1.8,0,0.07,40.0,60.0,0,0,neutral,36.0,medium,24.33
Azerbaijan,AZE,2017,Europe & Central Asia,0.0,0.0,-0.74,-100.0,-11.01,0,0,113,7.03,62.72,-8.41,1228.03,9.84,-9.84,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,23.8
Azerbaijan,AZE,2018,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,6.7,61.69,-9.44,1222.92,9.82,-9.82,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,23.59
Azerbaijan,AZE,2019,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,7.07,60.89,-10.24,1478.38,11.29,-11.29,0,0.0,40.0,60.0,0,0,neutral,36.0,medium,24.16
