country,country_code,year,reserves_excl_gold_usd,total_reserves_usd,gold_value_usd,gold_share_pct,gold_yoy_change_usd,gold_yoy_change_pct,gold_share_yoy_change,is_accumulating,accumulation_streak,gold_rank,usd_share_of_reserves_pct,usd_share_yoy_change,world_total_reserves_bn,world_gold_value_bn,us_gdp_bn,world_gdp_bn,us_gdp_share_pct,us_total_reserves_bn,us_reserves_excl_gold_bn,us_gold_value_bn,world_gold_share_pct,usd_share_drawdown_pct,gold_share_vs_world,accumulating_during_usd_decline,country_share_of_world_gold_pct,un_alignment_score,un_divergence_score,sanctions_score,sanctions_active,geo_bloc,geo_risk_score,geo_risk_tier,nlp_article_count,nlp_gold_positive,nlp_gold_negative,nlp_usd_positive,nlp_usd_negative,nlp_dedollar_mentions,nlp_sanctions_mentions,nlp_composite_signal,nlp_avg_sentiment_score,global_usd_article_count,global_usd_negative_pct,global_usd_positive_pct,global_usd_neutral_pct,global_usd_avg_score
Albania,ALB,2019,3626591058.67744,3763661058.67744,125332983.0,3.64,61908984.0,97.61,1.99,1,2,88,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-7.65,1,0.0085,62.0,38.0,0,0,US_allied,22.8,low,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Albania,ALB,2020,4647187149.20461,4817386149.20461,159266308.0,3.53,33933325.0,27.07,-0.11,1,3,88,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-9.39,1,0.0086,62.0,38.0,0,0,US_allied,22.8,low,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Albania,ALB,2021,5470752133.54085,5634561133.54085,161873587.0,2.91,2607279.0,1.64,-0.62,1,4,86,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-9.04,1,0.009,62.0,38.0,0,0,US_allied,22.8,low,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Albania,ALB,2022,5085228583.50313,5266463583.50313,180091520.0,3.44,18217933.0,11.25,0.53,1,5,84,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-9.49,1,0.0099,62.0,38.0,0,0,US_allied,22.8,low,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Albania,ALB,2023,6228581543.45668,6455445543.45668,213457627.0,3.51,33366107.0,18.53,0.07,1,6,82,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-10.7,1,0.0102,62.0,38.0,0,0,US_allied,22.8,low,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Albania,ALB,2024,6228580527.60071,6515581527.60071,262494119.0,4.4,49036492.0,22.97,0.89,1,7,79,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-13.04,1,0.0106,62.0,38.0,0,0,US_allied,22.8,low,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Albania,ALB,2025,4466076188.300888,4781663566.300888,315587378.0,6.6,53093259.0,20.23,2.2,1,8,86,56.92,-0.16,10321.59,2991.09,,,,,,750.23,28.98,-14.21,-22.38,1,0.0106,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2000,13522663539.1667,13631620189.1667,110805765.0,0.8,,,,0,0,58,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-10.91,0,0.0445,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2001,14146359613.4802,14256130113.4802,107602002.0,0.77,-3203763.0,-2.89,-0.03,0,0,57,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-10.33,0,0.0434,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2002,15219359575.3937,15355431325.3937,122961806.0,0.89,15359804.0,14.27,0.12,1,1,56,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-10.66,1,0.0405,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2003,15087811903.6616,15087811903.6616,0.0,0.0,-122961806.0,-100.0,-0.89,0,0,117,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-11.06,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2004,18529923697.6481,18529923697.6481,0.0,0.0,0.0,,0.0,0,0,114,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-9.44,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2005,21010295842.2662,21010295842.2662,0.0,0.0,0.0,,0.0,0,0,113,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-9.49,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2006,27617445822.5769,27617445822.5769,0.0,0.0,0.0,,0.0,0,0,113,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.52,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2007,77238765358.1158,77238765358.1158,0.0,0.0,0.0,,0.0,0,0,114,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-9.55,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2008,31694454694.0485,31694454694.0485,0.0,0.0,0.0,,0.0,0,0,116,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-9.15,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2009,26104201597.7902,26104201597.7902,0.0,0.0,0.0,,0.0,0,0,112,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-10.12,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2010,32785291883.4009,32785291883.4009,0.0,0.0,0.0,,0.0,0,0,111,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-11.75,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2011,37269318422.5758,37269318422.5758,0.0,0.0,0.0,,0.0,0,0,114,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-11.43,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2012,47035150430.9523,47035150430.9523,0.0,0.0,0.0,,0.0,0,0,115,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-11.74,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2013,68202650660.2746,68202650660.2746,0.0,0.0,0.0,,0.0,0,0,116,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-8.44,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2014,78424381665.0826,78424381665.0826,0.0,0.0,0.0,,0.0,0,0,115,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-8.63,0,0.0,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,,,,,
United Arab Emirates,ARE,2015,93673676441.6517,93929134196.4176,279569722.0,0.27,279569722.0,inf,0.27,1,1,68,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-8.11,0,0.0284,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
United Arab Emirates,ARE,2016,85117639746.5666,85390832746.3078,298185384.0,0.32,18615662.0,6.66,0.05,1,2,68,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-8.89,1,0.0279,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
United Arab Emirates,ARE,2017,95059913966.8689,95377648625.516,308088609.0,0.33,9903225.0,3.32,0.01,1,3,69,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-9.51,1,0.0251,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
United Arab Emirates,ARE,2018,99194475478.7452,99503335478.7452,305686104.0,0.31,-2402505.0,-0.78,-0.02,0,0,70,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-9.51,0,0.025,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
United Arab Emirates,ARE,2019,107258078451.761,108359358451.761,1006979636.0,1.02,701293532.0,229.42,0.71,1,1,57,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-10.27,1,0.0681,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
United Arab Emirates,ARE,2020,103199231777.291,106701571777.291,3277367849.0,3.28,2270388213.0,225.47,2.26,1,2,44,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-9.64,1,0.1769,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
United Arab Emirates,ARE,2021,127872965892.304,131116705892.304,3205414844.0,2.47,-71953005.0,-2.2,-0.81,0,0,45,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-9.48,0,0.1777,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
United Arab Emirates,ARE,2022,134064453844.914,138433303844.914,4341285522.0,3.16,1135870678.0,35.44,0.69,1,1,42,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-9.77,1,0.2388,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
United Arab Emirates,ARE,2023,184551182266.885,189490945175.271,4647851645.0,2.61,306566123.0,7.06,-0.55,1,2,42,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-11.6,1,0.222,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
United Arab Emirates,ARE,2024,231690115819.935,237931339945.397,5708289734.0,2.62,1060438089.0,22.82,0.01,1,3,41,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-14.82,1,0.2308,44.0,56.0,0,0,neutral,33.6,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
United Arab Emirates,ARE,2025,162313820044.85355,169187024622.85355,6873204578.0,4.06,1164914844.0,20.41,1.44,1,4,43,56.92,-0.16,10321.59,2991.09,,,,,,750.23,28.98,-14.21,-24.92,1,0.2298,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Argentina,ARG,2000,25146902694.4134,25152117244.4134,2511969.0,0.02,,,,0,0,112,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-11.69,0,0.001,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2001,14553064259.6102,14555552759.6102,2439339.0,0.02,-72630.0,-2.89,0.0,0,0,111,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-11.08,0,0.001,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2002,10489340068.7375,10492424818.7375,2787546.0,0.03,348207.0,14.27,0.01,1,1,110,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-11.52,1,0.0009,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2003,14153439664.9625,14157284136.3645,3348095.0,0.03,560549.0,20.11,0.0,1,2,106,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-11.03,1,0.0009,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2004,18884342753.9788,19659591803.9788,725188229.0,3.94,721840134.0,21559.73,3.91,1,3,37,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-5.5,0,0.1939,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2005,27178838501.5579,28081718501.5579,782736012.0,3.22,57547783.0,7.94,-0.72,1,4,37,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-6.27,0,0.1823,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2006,30903465112.9806,32022297112.9806,1062626527.0,3.49,279890515.0,35.76,0.27,1,5,37,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-6.03,1,0.2018,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2007,44682056855.7802,46149456855.7802,1223876411.0,3.18,161249884.0,15.17,-0.31,1,6,38,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-6.37,1,0.1799,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2008,44854620206.9801,46385380206.9801,1534637075.0,3.3,310760664.0,25.39,0.12,1,7,38,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-5.85,0,0.2158,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2009,46092988635.3253,48006988635.3253,1711322033.0,3.99,176684958.0,11.51,0.69,1,8,38,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-6.13,1,0.187,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2010,49733869724.0928,52207549724.0928,2155155211.0,4.74,443833178.0,25.94,0.75,1,9,38,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-7.01,1,0.1811,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2011,43226830957.7587,46265800525.8807,3119374533.0,6.57,964219322.0,44.74,1.83,1,10,39,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-4.86,0,0.2374,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2012,39920301983.203,43223270863.843,3312826887.0,7.64,193452354.0,6.2,1.07,1,11,41,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-4.1,1,0.2282,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2013,28143038630.9564,30533919650.6264,2801208335.0,7.83,-511618552.0,-15.44,0.19,0,0,42,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-0.61,0,0.2611,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2014,29016954813.9639,31410813269.5239,2513729325.0,7.62,-287479010.0,-10.26,-0.21,0,0,43,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-1.01,0,0.2314,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,,,,,
Argentina,ARG,2015,23416510884.8894,25520565580.4894,2302650696.0,8.24,-211078629.0,-8.4,0.62,0,0,43,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-0.14,0,0.2336,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Argentina,ARG,2016,36323299976.5464,38414518491.6132,2282528386.0,5.44,-20122310.0,-0.87,-2.8,0,0,43,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-3.77,0,0.2135,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Argentina,ARG,2017,53030809531.8904,55314409205.2189,2214272160.0,4.13,-68256226.0,-2.99,-1.31,0,0,43,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-5.71,0,0.1803,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Argentina,ARG,2018,63963922085.1007,66221501691.4418,2234380494.0,3.41,20108334.0,0.91,-0.72,1,1,42,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-6.41,1,0.1827,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Argentina,ARG,2019,42192526746.9573,44880566052.3703,2457867981.0,5.99,223487487.0,10.0,2.58,1,2,42,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-5.3,1,0.1663,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Argentina,ARG,2020,35649970285.7587,39403734630.1228,3512641975.0,9.53,1054773994.0,42.91,3.54,1,3,42,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-3.39,1,0.1895,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Argentina,ARG,2021,36448369071.8398,39653498610.7828,3167260539.0,8.08,-345381436.0,-9.83,-1.45,0,0,46,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-3.87,0,0.1756,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Argentina,ARG,2022,41197886699.1547,44795335171.5152,3574750973.0,8.03,407490434.0,12.87,-0.05,1,1,46,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-4.9,1,0.1966,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Argentina,ARG,2023,18986771972.2626,23080560550.2946,3851869453.0,17.74,277118480.0,7.75,9.71,1,2,46,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,3.53,1,0.184,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Argentina,ARG,2024,24380645448.6721,29559610350.7831,4736736152.0,17.52,884866699.0,22.97,-0.22,1,3,45,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,0.08,1,0.1915,36.0,64.0,0,0,neutral,38.4,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Argentina,ARG,2025,20048198157.97995,25743008188.97995,5694810031.0,22.12,958073879.0,20.23,4.6,1,4,48,56.92,-0.16,10321.59,2991.09,,,,,,750.23,28.98,-14.21,-6.86,1,0.1904,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Armenia,ARM,2000,301959862.802208,314200332.802208,12240470.0,3.9,,,,0,0,94,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-7.81,0,0.0049,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2001,317217930.091138,329632780.091138,12414850.0,3.77,174380.0,1.42,-0.13,1,1,95,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-7.33,0,0.005,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2002,415584870.589201,430974325.401014,15389454.811812997,3.57,2974604.811812997,23.96,-0.2,1,2,93,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-7.98,1,0.0051,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2003,501977062.059943,501977062.059943,0.0,0.0,-15389454.811812997,-100.0,-3.57,0,0,117,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-11.06,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2004,547758869.582332,547758869.582332,0.0,0.0,0.0,,0.0,0,0,114,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-9.44,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2005,669480407.701409,669480407.701409,0.0,0.0,0.0,,0.0,0,0,113,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-9.49,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2006,1071917964.48804,1071917964.48804,0.0,0.0,0.0,,0.0,0,0,113,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.52,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2007,1659090453.02799,1659090453.02799,0.0,0.0,0.0,,0.0,0,0,114,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-9.55,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2008,1406800823.43427,1406800823.43427,0.0,0.0,0.0,,0.0,0,0,116,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-9.15,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2009,2003623407.8546,2003623407.8546,0.0,0.0,0.0,,0.0,0,0,112,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-10.12,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2010,1865824296.86233,1865824296.86233,0.0,0.0,0.0,,0.0,0,0,111,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-11.75,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2011,1932471998.58389,1932471998.58389,0.0,0.0,0.0,,0.0,0,0,114,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-11.43,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2012,1799374398.90816,1799374398.90816,0.0,0.0,0.0,,0.0,0,0,115,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-11.74,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2013,2251610255.35403,2251610255.35403,0.0,0.0,0.0,,0.0,0,0,116,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-8.44,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2014,1489443370.96658,1489443370.96658,0.0,0.0,0.0,,0.0,0,0,115,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-8.63,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,,,,,
Armenia,ARM,2015,1775293493.7543,1775293493.7543,0.0,0.0,0.0,,0.0,0,0,116,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-8.38,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Armenia,ARM,2016,2204113991.25512,2204113991.25512,0.0,0.0,0.0,,0.0,0,0,113,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-9.21,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Armenia,ARM,2017,2314113951.27386,2314113951.27386,0.0,0.0,0.0,,0.0,0,0,114,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-9.84,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Armenia,ARM,2018,2259321868.53197,2259321868.53197,0.0,0.0,0.0,,0.0,0,0,113,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-9.82,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Armenia,ARM,2019,2849645182.4783,2849645182.4783,0.0,0.0,0.0,,0.0,0,0,113,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-11.29,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Armenia,ARM,2020,2615530571.20173,2615530571.20173,0.0,0.0,0.0,,0.0,0,0,111,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-12.92,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Armenia,ARM,2021,3229848044.69344,3229848044.69344,0.0,0.0,0.0,,0.0,0,0,111,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-11.95,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Armenia,ARM,2022,4111690218.3518,4111690218.3518,0.0,0.0,0.0,,0.0,0,0,112,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-12.93,0,0.0,42.0,58.0,0,0,neutral,34.8,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
